date,pump_index,std_trades,std_volume,avg_volume,std_price,avg_price,avg_price_max,avg_price_min,hour_sin,hour_cos,minute_sin,minute_cos,gt,symbol
2020-02-29 04:00:00,14,0.000,0.004,0.000,0.007,-0.000,-0.000,-0.000,0.888,0.460,0.000,1.000,0,XLM
2020-02-29 08:00:00,14,0.000,0.002,0.000,-0.022,0.000,0.000,0.000,0.817,-0.577,0.000,1.000,0,XLM
2020-02-29 12:00:00,14,0.000,0.000,0.000,0.001,0.000,-0.000,0.000,-0.136,-0.991,0.000,1.000,1,XLM
2020-02-29 16:00:00,14,0.000,0.001,0.000,0.008,-0.000,-0.000,-0.000,-0.942,-0.335,0.000,1.000,0,XLM
2020-02-29 20:00:00,14,0.000,-0.002,-0.000,-0.000,-0.000,-0.000,-0.000,-0.731,0.683,0.000,1.000,2,XLM
2020-03-01 00:00:00,14,0.000,-0.003,-0.000,0.001,-0.000,-0.000,-0.000,0.000,1.000,0.000,1.000,2,XLM
2020-03-01 04:00:00,14,0.000,0.001,0.000,-0.089,-0.000,-0.000,-0.000,0.888,0.460,0.000,1.000,0,XLM
2020-03-01 08:00:00,14,0.000,0.001,0.000,-0.023,0.000,0.000,0.000,0.817,-0.577,0.000,1.000,0,XLM
2020-03-01 12:00:00,14,0.000,-0.000,-0.000,-0.003,-0.000,0.000,-0.000,-0.136,-0.991,0.000,1.000,1,XLM
2020-03-01 16:00:00,14,0.000,-0.000,-0.000,0.030,0.000,0.000,0.000,-0.942,-0.335,0.000,1.000,0,XLM
2020-03-01 20:00:00,14,0.000,-0.001,0.000,0.016,-0.000,-0.000,-0.000,-0.731,0.683,0.000,1.000,2,XLM
2020-03-02 00:00:00,14,0.000,-0.000,0.000,-0.054,-0.000,-0.000,-0.000,0.000,1.000,0.000,1.000,0,XLM
2020-03-02 04:00:00,14,0.000,0.498,-0.000,0.002,-0.000,0.000,-0.000,0.888,0.460,0.000,1.000,0,XLM
2020-03-02 08:00:00,14,0.000,0.001,-0.000,0.014,-0.000,-0.000,-0.000,0.817,-0.577,0.000,1.000,0,XLM
2020-03-02 12:00:00,14,0.000,0.002,0.000,0.004,-0.000,-0.000,-0.000,-0.136,-0.991,0.000,1.000,2,XLM
2020-03-02 16:00:00,14,0.000,-0.023,0.000,-0.000,-0.000,0.000,-0.000,-0.942,-0.335,0.000,1.000,0,XLM
2020-03-02 20:00:00,14,0.000,-0.030,0.000,-0.015,-0.000,0.000,-0.000,-0.731,0.683,0.000,1.000,1,XLM
2020-03-03 00:00:00,14,0.000,0.120,-0.000,-0.047,-0.000,0.000,-0.000,0.000,1.000,0.000,1.000,2,XLM
2020-03-03 04:00:00,14,0.000,-0.001,-0.000,-0.044,0.000,-0.000,0.000,0.888,0.460,0.000,1.000,0,XLM
2020-03-03 08:00:00,14,0.000,0.002,0.000,-0.045,0.000,0.000,-0.000,0.817,-0.577,0.000,1.000,0,XLM
2020-03-03 12:00:00,14,0.000,0.013,-0.000,0.009,0.000,0.000,0.000,-0.136,-0.991,0.000,1.000,1,XLM
2020-03-03 16:00:00,14,0.000,0.001,0.000,-0.010,0.000,0.000,-0.000,-0.942,-0.335,0.000,1.000,0,XLM
2020-03-03 20:00:00,14,0.000,-0.000,-0.000,-0.040,-0.000,-0.000,-0.000,-0.731,0.683,0.000,1.000,0,XLM
2020-03-04 00:00:00,14,0.000,-0.000,-0.000,-0.009,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0,XLM
2020-03-04 04:00:00,14,0.000,0.000,-0.000,-0.039,-0.000,-0.000,-0.000,0.888,0.460,0.000,1.000,0,XLM
2020-03-04 08:00:00,14,0.000,-0.001,-0.000,-0.062,-0.000,-0.000,-0.000,0.817,-0.577,0.000,1.000,0,XLM
2020-03-04 12:00:00,14,0.000,-0.101,0.000,-0.019,0.000,0.000,-0.000,-0.136,-0.991,0.000,1.000,1,XLM
2020-03-04 16:00:00,14,0.000,-0.000,-0.000,-0.096,-0.000,0.000,-0.000,-0.942,-0.335,0.000,1.000,0,XLM
2020-03-04 20:00:00,14,0.000,0.010,-0.000,-0.054,0.000,0.000,0.000,-0.731,0.683,0.000,1.000,2,XLM
2020-03-05 00:00:00,14,0.000,-0.003,-0.000,0.118,-0.000,0.000,-0.000,0.000,1.000,0.000,1.000,0,XLM
2020-03-05 04:00:00,14,0.000,-0.001,-0.000,-0.008,0.000,0.000,0.000,0.888,0.460,0.000,1.000,0,XLM
2020-03-05 08:00:00,14,0.000,0.000,0.000,-0.021,-0.000,-0.000,-0.000,0.817,-0.577,0.000,1.000,0,XLM
2020-03-05 12:00:00,14,0.000,-0.003,-0.000,-0.014,-0.000,0.000,-0.000,-0.136,-0.991,0.000,1.000,0,XLM
2020-03-05 16:00:00,14,0.000,-0.003,-0.000,0.001,-0.000,0.000,-0.000,-0.942,-0.335,0.000,1.000,0,XLM
2020-03-05 20:00:00,14,0.000,0.001,0.000,0.009,0.000,0.000,0.000,-0.731,0.683,0.000,1.000,0,XLM
2020-03-06 00:00:00,14,0.000,0.002,0.000,-0.003,0.000,0.000,-0.000,0.000,1.000,0.000,1.000,0,XLM
2020-03-06 04:00:00,14,0.000,-0.001,-0.000,-0.020,-0.000,-0.000,-0.000,0.888,0.460,0.000,1.000,0,XLM
2020-03-06 08:00:00,14,0.000,0.000,0.000,0.000,-0.000,0.000,-0.000,0.817,-0.577,0.000,1.000,2,XLM
2020-03-06 12:00:00,14,0.000,0.002,0.000,-0.005,-0.000,-0.000,0.000,-0.136,-0.991,0.000,1.000,0,XLM
2020-03-06 16:00:00,14,0.000,-0.003,-0.000,-0.131,-0.000,-0.000,-0.000,-0.942,-0.335,0.000,1.000,0,XLM
2020-03-06 20:00:00,14,0.000,-0.001,-0.000,-0.024,0.000,0.000,-0.000,-0.731,0.683,0.000,1.000,2,XLM
2020-03-07 00:00:00,14,0.000,0.003,0.000,0.016,-0.000,-0.000,0.000,0.000,1.000,0.000,1.000,0,XLM
2020-03-07 04:00:00,14,0.000,-0.359,0.000,-0.006,0.000,0.000,0.000,0.888,0.460,0.000,1.000,0,XLM
2020-03-07 08:00:00,14,0.000,-0.011,0.000,-0.025,0.000,0.000,0.000,0.817,-0.577,0.000,1.000,0,XLM
2020-03-07 12:00:00,14,0.000,-0.000,-0.000,-0.055,0.000,0.000,0.000,-0.136,-0.991,0.000,1.000,0,XLM
2020-03-07 16:00:00,14,0.000,-0.002,-0.000,0.193,0.000,0.000,0.000,-0.942,-0.335,0.000,1.000,1,XLM
2020-03-07 20:00:00,14,0.000,0.001,0.000,0.006,0.000,0.000,0.000,-0.731,0.683,0.000,1.000,1,XLM
2020-03-08 00:00:00,14,0.000,-0.439,0.000,0.082,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0,XLM
2020-03-08 04:00:00,14,0.000,-0.000,-0.000,-0.008,0.000,0.000,-0.000,0.888,0.460,0.000,1.000,0,XLM
2020-03-08 08:00:00,14,0.000,-0.003,-0.000,-0.004,0.000,-0.000,-0.000,0.817,-0.577,0.000,1.000,1,XLM
2020-03-08 12:00:00,14,0.000,-0.249,0.000,0.056,0.000,0.000,0.000,-0.136,-0.991,0.000,1.000,1,XLM
2020-03-08 16:00:00,14,0.000,-0.005,-0.000,0.121,0.000,-0.000,0.000,-0.942,-0.335,0.000,1.000,1,XLM
2020-03-08 20:00:00,14,0.000,-0.000,-0.000,0.093,0.000,0.000,0.000,-0.731,0.683,0.000,1.000,1,XLM
2020-03-09 00:00:00,14,0.000,0.370,-0.000,0.024,0.000,-0.000,0.000,0.000,1.000,0.000,1.000,1,XLM
2020-03-09 04:00:00,14,0.000,-0.005,-0.000,0.020,-0.000,-0.000,0.000,0.888,0.460,0.000,1.000,1,XLM
2020-03-09 08:00:00,14,0.000,0.001,0.000,0.003,-0.000,-0.000,0.000,0.817,-0.577,0.000,1.000,1,XLM
2020-03-09 12:00:00,14,0.000,0.034,-0.000,0.081,0.000,-0.000,0.000,-0.136,-0.991,0.000,1.000,1,XLM
2020-03-09 16:00:00,14,0.000,0.000,0.000,0.001,-0.000,-0.000,0.000,-0.942,-0.335,0.000,1.000,1,XLM
2020-03-09 20:00:00,14,0.000,-0.124,0.000,0.159,-0.000,-0.000,-0.000,-0.731,0.683,0.000,1.000,2,XLM
2020-03-10 00:00:00,14,0.000,-0.005,0.000,-0.043,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0,XLM
2020-03-10 04:00:00,14,0.000,0.001,0.000,-0.003,0.000,0.000,0.000,0.888,0.460,0.000,1.000,1,XLM
2020-03-10 08:00:00,14,0.000,0.086,-0.000,0.011,-0.000,-0.000,0.000,0.817,-0.577,0.000,1.000,2,XLM
2020-03-10 12:00:00,14,0.000,0.006,0.000,0.019,-0.000,-0.000,-0.000,-0.136,-0.991,0.000,1.000,0,XLM
2020-03-10 16:00:00,14,0.000,0.005,0.000,0.009,0.000,0.000,0.000,-0.942,-0.335,0.000,1.000,2,XLM
2020-03-10 20:00:00,14,0.000,0.001,0.000,0.019,-0.000,-0.000,-0.000,-0.731,0.683,0.000,1.000,2,XLM
2020-03-11 00:00:00,14,0.000,0.003,0.000,-0.000,-0.000,-0.000,0.000,0.000,1.000,0.000,1.000,0,XLM
2020-03-11 04:00:00,14,0.000,0.002,0.000,-0.010,0.000,0.000,0.000,0.888,0.460,0.000,1.000,0,XLM
2020-03-11 08:00:00,14,0.000,-0.005,-0.000,0.000,0.000,0.000,0.000,0.817,-0.577,0.000,1.000,0,XLM
2020-03-11 12:00:00,14,0.000,-0.004,-0.000,-0.000,0.000,0.000,0.000,-0.136,-0.991,0.000,1.000,1,XLM
2020-03-11 16:00:00,14,0.000,0.003,-0.000,0.007,0.000,-0.000,0.000,-0.942,-0.335,0.000,1.000,1,XLM
2020-03-11 20:00:00,14,0.000,-0.004,0.000,0.016,-0.000,-0.000,0.000,-0.731,0.683,0.000,1.000,1,XLM
2020-03-12 00:00:00,14,0.000,-0.005,-0.000,0.035,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1,XLM
2020-03-12 04:00:00,14,0.000,-0.003,-0.000,0.043,0.000,-0.000,0.000,0.888,0.460,0.000,1.000,1,XLM
2020-03-12 08:00:00,14,0.000,0.007,0.000,0.603,0.000,0.000,0.000,0.817,-0.577,0.000,1.000,1,XLM
2020-03-12 12:00:00,14,0.000,0.148,-0.000,0.001,0.000,-0.000,0.000,-0.136,-0.991,0.000,1.000,1,XLM
2020-03-12 16:00:00,14,0.000,-0.005,0.000,0.067,-0.000,-0.000,-0.000,-0.942,-0.335,0.000,1.000,2,XLM
2020-03-12 20:00:00,14,0.000,-0.007,-0.000,0.007,0.000,-0.000,0.000,-0.731,0.683,0.000,1.000,2,XLM
2020-03-13 00:00:00,14,0.000,0.133,-0.000,0.209,0.000,-0.000,0.000,0.000,1.000,0.000,1.000,1,XLM
2020-03-13 04:00:00,14,0.000,0.008,0.000,0.066,-0.000,-0.000,0.000,0.888,0.460,0.000,1.000,2,XLM
2020-03-13 08:00:00,14,0.000,-0.006,-0.000,0.070,-0.000,-0.000,0.000,0.817,-0.577,0.000,1.000,2,XLM
2020-03-13 12:00:00,14,0.000,-0.000,0.000,0.003,-0.000,-0.000,0.000,-0.136,-0.991,0.000,1.000,2,XLM
2020-03-13 16:00:00,14,0.000,-0.004,-0.000,0.045,0.000,0.000,0.000,-0.942,-0.335,0.000,1.000,2,XLM
2020-03-13 20:00:00,14,0.000,0.141,-0.000,0.137,-0.000,-0.000,-0.000,-0.731,0.683,0.000,1.000,2,XLM
2020-03-14 00:00:00,14,0.000,-0.094,0.000,-0.001,-0.000,0.000,-0.000,0.000,1.000,0.000,1.000,1,XLM
2020-03-14 04:00:00,14,0.000,0.005,0.000,-0.000,0.000,0.000,0.000,0.888,0.460,0.000,1.000,1,XLM
2020-03-14 08:00:00,14,0.000,0.002,0.000,-0.000,0.000,-0.000,0.000,0.817,-0.577,0.000,1.000,1,XLM
2020-03-14 12:00:00,14,0.000,-0.015,0.000,-0.005,-0.000,0.000,-0.000,-0.136,-0.991,0.000,1.000,1,XLM
2020-03-14 16:00:00,14,0.000,0.000,0.000,0.002,-0.000,0.000,-0.000,-0.942,-0.335,0.000,1.000,2,XLM
2020-03-14 20:00:00,14,0.000,-0.000,-0.000,-0.012,0.000,0.000,0.000,-0.731,0.683,0.000,1.000,1,XLM
2020-03-15 00:00:00,14,0.000,6.473,-0.000,-0.002,0.000,0.000,0.000,0.000,1.000,0.000,1.000,2,XLM
2020-03-15 04:00:00,14,0.000,0.000,-0.000,0.007,-0.000,-0.000,-0.000,0.888,0.460,0.000,1.000,2,XLM
2020-03-15 08:00:00,14,0.000,0.001,0.000,-0.000,0.000,-0.000,0.000,0.817,-0.577,0.000,1.000,2,XLM
2020-03-15 12:00:00,14,0.000,-0.000,-0.000,-0.002,0.000,0.000,0.000,-0.136,-0.991,0.000,1.000,0,XLM
2020-03-15 16:00:00,14,0.000,0.000,0.000,-0.001,-0.000,-0.000,-0.000,-0.942,-0.335,0.000,1.000,1,XLM
2020-03-15 20:00:00,14,0.000,-0.000,-0.000,-0.002,0.000,-0.000,0.000,-0.731,0.683,0.000,1.000,1,XLM
2020-03-16 00:00:00,14,0.000,0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,1.000,0.000,1.000,1,XLM
2020-03-16 04:00:00,14,0.000,-0.001,-0.000,0.017,0.000,0.000,0.000,0.888,0.460,0.000,1.000,1,XLM
2020-03-16 08:00:00,14,0.000,0.000,0.000,0.019,0.000,-0.000,0.000,0.817,-0.577,0.000,1.000,1,XLM
2020-03-16 12:00:00,14,0.000,0.000,0.000,0.033,-0.000,-0.000,-0.000,-0.136,-0.991,0.000,1.000,2,XLM
2020-03-16 16:00:00,14,0.000,0.000,0.000,0.000,-0.000,-0.000,-0.000,-0.942,-0.335,0.000,1.000,2,XLM
2020-03-16 20:00:00,14,0.000,0.001,0.000,-0.002,0.000,0.000,0.000,-0.731,0.683,0.000,1.000,2,XLM
2020-03-17 00:00:00,14,0.000,-0.000,-0.000,-0.001,-0.000,-0.000,-0.000,0.000,1.000,0.000,1.000,2,XLM
2020-03-17 04:00:00,14,0.000,0.000,0.000,-0.002,-0.000,0.000,-0.000,0.888,0.460,0.000,1.000,2,XLM
2020-03-17 08:00:00,14,0.000,-0.000,-0.000,-0.103,-0.000,-0.000,-0.000,0.817,-0.577,0.000,1.000,2,XLM
2020-03-17 12:00:00,14,0.000,0.001,0.000,-0.005,-0.000,0.000,-0.000,-0.136,-0.991,0.000,1.000,2,XLM
2020-03-17 16:00:00,14,0.000,0.000,0.000,-0.018,0.000,0.000,0.000,-0.942,-0.335,0.000,1.000,2,XLM
2020-03-17 20:00:00,14,0.000,0.000,0.000,-0.007,-0.000,0.000,-0.000,-0.731,0.683,0.000,1.000,2,XLM
2020-03-18 00:00:00,14,0.000,0.000,0.000,-0.142,-0.000,0.000,-0.000,0.000,1.000,0.000,1.000,2,XLM
2020-03-18 04:00:00,14,0.000,-0.000,-0.000,-0.036,0.000,0.000,-0.000,0.888,0.460,0.000,1.000,1,XLM
2020-03-18 08:00:00,14,0.000,0.000,0.000,-0.054,0.000,0.000,-0.000,0.817,-0.577,0.000,1.000,1,XLM
2020-03-18 12:00:00,14,0.000,-0.000,-0.000,-0.001,0.000,0.000,-0.000,-0.136,-0.991,0.000,1.000,2,XLM
2020-03-18 16:00:00,14,0.000,0.000,0.000,-0.094,-0.000,0.000,-0.000,-0.942,-0.335,0.000,1.000,2,XLM
2020-03-18 20:00:00,14,0.000,-0.000,0.000,-0.286,0.000,0.000,0.000,-0.731,0.683,0.000,1.000,2,XLM
2020-03-19 00:00:00,14,0.000,-0.000,-0.000,0.041,-0.000,-0.000,-0.000,0.000,1.000,0.000,1.000,2,XLM
2020-03-19 04:00:00,14,0.000,0.000,0.000,-0.009,-0.000,0.000,-0.000,0.888,0.460,0.000,1.000,2,XLM
2020-03-19 08:00:00,14,0.000,0.003,-0.000,-0.005,-0.000,0.000,-0.000,0.817,-0.577,0.000,1.000,2,XLM
2020-03-19 12:00:00,14,0.000,-0.001,-0.000,0.030,-0.000,-0.000,-0.000,-0.136,-0.991,0.000,1.000,2,XLM
2020-03-19 16:00:00,14,0.000,0.007,-0.000,0.068,-0.000,-0.000,0.000,-0.942,-0.335,0.000,1.000,2,XLM
2020-03-19 20:00:00,14,0.000,0.000,-0.000,-0.009,-0.000,-0.000,-0.000,-0.731,0.683,0.000,1.000,2,XLM
2020-03-20 00:00:00,14,0.000,-0.766,0.000,0.081,0.000,0.000,0.000,0.000,1.000,0.000,1.000,2,XLM
2020-03-20 04:00:00,14,0.000,-0.000,-0.000,0.008,-0.000,-0.000,0.000,0.888,0.460,0.000,1.000,2,XLM
2020-03-20 08:00:00,14,0.000,0.001,-0.000,0.069,-0.000,-0.000,-0.000,0.817,-0.577,0.000,1.000,2,XLM
2020-03-20 12:00:00,14,0.000,-0.005,-0.000,-0.001,-0.000,-0.000,0.000,-0.136,-0.991,0.000,1.000,2,XLM
2020-03-20 16:00:00,14,0.000,0.000,0.000,0.065,0.000,0.000,0.000,-0.942,-0.335,0.000,1.000,1,XLM
2020-03-20 20:00:00,14,0.000,-0.000,-0.000,0.001,0.000,0.000,0.000,-0.731,0.683,0.000,1.000,1,XLM
2020-03-21 00:00:00,14,0.000,-0.002,-0.000,0.000,-0.000,0.000,-0.000,0.000,1.000,0.000,1.000,1,XLM
2020-03-21 04:00:00,14,0.000,0.002,0.000,-0.062,-0.000,-0.000,-0.000,0.888,0.460,0.000,1.000,1,XLM
2020-03-21 08:00:00,14,0.000,0.001,0.000,-0.074,-0.000,0.000,-0.000,0.817,-0.577,0.000,1.000,1,XLM
2020-03-21 12:00:00,14,0.000,0.003,0.000,-0.074,0.000,0.000,0.000,-0.136,-0.991,0.000,1.000,0,XLM
2020-03-21 16:00:00,14,0.000,-0.001,-0.000,0.001,0.000,0.000,0.000,-0.942,-0.335,0.000,1.000,1,XLM
2020-03-21 20:00:00,14,0.000,0.996,-0.000,-0.015,-0.000,-0.000,-0.000,-0.731,0.683,0.000,1.000,0,XLM
2020-03-22 00:00:00,14,0.000,0.000,0.000,-0.003,0.000,0.000,-0.000,0.000,1.000,0.000,1.000,0,XLM
2020-03-22 04:00:00,14,0.000,-0.002,-0.000,-0.003,0.000,0.000,0.000,0.888,0.460,0.000,1.000,0,XLM
2020-03-22 08:00:00,14,0.000,0.000,0.000,0.001,0.000,0.000,-0.000,0.817,-0.577,0.000,1.000,1,XLM
2020-03-22 12:00:00,14,0.000,0.000,0.000,0.021,0.000,0.000,-0.000,-0.136,-0.991,0.000,1.000,1,XLM
2020-03-22 16:00:00,14,0.000,0.001,0.000,0.005,0.000,0.000,-0.000,-0.942,-0.335,0.000,1.000,1,XLM
2020-03-22 20:00:00,14,0.000,-0.003,-0.000,0.000,0.000,-0.000,0.000,-0.731,0.683,0.000,1.000,0,XLM
2020-03-23 00:00:00,14,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,1.000,0.000,1.000,2,XLM
2020-03-23 04:00:00,14,0.000,-0.001,-0.000,-0.002,-0.000,0.000,-0.000,0.888,0.460,0.000,1.000,1,XLM
2020-03-23 08:00:00,14,0.000,0.001,0.000,-0.005,-0.000,-0.000,0.000,0.817,-0.577,0.000,1.000,2,XLM
2020-03-23 12:00:00,14,0.000,-0.002,-0.000,0.034,-0.000,-0.000,-0.000,-0.136,-0.991,0.000,1.000,2,XLM
2020-03-23 16:00:00,14,0.000,-0.002,-0.000,-0.002,-0.000,-0.000,0.000,-0.942,-0.335,0.000,1.000,0,XLM
2020-03-23 20:00:00,14,0.000,0.001,0.000,-0.001,0.000,0.000,-0.000,-0.731,0.683,0.000,1.000,0,XLM
2020-03-24 00:00:00,14,0.000,-0.001,-0.000,-0.022,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0,XLM
2020-03-24 04:00:00,14,0.000,-0.000,-0.000,0.001,0.000,-0.000,0.000,0.888,0.460,0.000,1.000,2,XLM
2020-03-24 08:00:00,14,0.000,-0.017,0.000,0.009,-0.000,0.000,-0.000,0.817,-0.577,0.000,1.000,1,XLM
2020-03-24 12:00:00,14,0.000,0.002,0.000,-0.021,0.000,0.000,0.000,-0.136,-0.991,0.000,1.000,1,XLM
2020-03-24 16:00:00,14,0.000,-0.051,0.000,-0.073,0.000,0.000,-0.000,-0.942,-0.335,0.000,1.000,0,XLM
2020-03-24 20:00:00,14,0.000,-0.018,0.000,-0.015,0.000,0.000,-0.000,-0.731,0.683,0.000,1.000,0,XLM
2020-03-25 00:00:00,14,0.000,-0.000,-0.000,-0.097,-0.000,0.000,-0.000,0.000,1.000,0.000,1.000,0,XLM
2020-03-25 04:00:00,14,0.000,0.000,0.000,-0.037,0.000,0.000,0.000,0.888,0.460,0.000,1.000,0,XLM
2020-03-25 08:00:00,14,0.000,-0.000,0.000,-0.174,0.000,0.000,0.000,0.817,-0.577,0.000,1.000,1,XLM
2020-03-25 12:00:00,14,0.000,0.001,0.000,-0.015,-0.000,0.000,-0.000,-0.136,-0.991,0.000,1.000,2,XLM
2020-03-25 16:00:00,14,0.000,-0.000,-0.000,-0.212,-0.000,-0.000,-0.000,-0.942,-0.335,0.000,1.000,2,XLM
2020-03-25 20:00:00,14,0.000,0.000,0.000,0.001,-0.000,0.000,-0.000,-0.731,0.683,0.000,1.000,2,XLM
2020-03-26 00:00:00,14,0.000,0.001,0.000,-0.003,0.000,0.000,-0.000,0.000,1.000,0.000,1.000,0,XLM
2020-03-26 04:00:00,14,0.000,0.004,-0.000,0.003,-0.000,0.000,-0.000,0.888,0.460,0.000,1.000,0,XLM
2020-03-26 08:00:00,14,0.000,0.000,-0.000,-0.047,-0.000,-0.000,-0.000,0.817,-0.577,0.000,1.000,0,XLM
2020-03-26 12:00:00,14,0.000,-0.000,-0.000,-0.024,0.000,0.000,0.000,-0.136,-0.991,0.000,1.000,0,XLM
2020-03-26 16:00:00,14,0.000,0.001,0.000,-0.002,-0.000,0.000,-0.000,-0.942,-0.335,0.000,1.000,0,XLM
2020-03-26 20:00:00,14,0.000,-0.821,0.000,0.065,-0.000,-0.000,-0.000,-0.731,0.683,0.000,1.000,2,XLM
2020-03-27 00:00:00,14,0.000,0.008,0.000,0.028,-0.000,-0.000,0.000,0.000,1.000,0.000,1.000,0,XLM
2020-03-27 04:00:00,14,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.888,0.460,0.000,1.000,1,XLM
2020-03-27 08:00:00,14,0.000,0.479,-0.000,-0.003,-0.000,-0.000,0.000,0.817,-0.577,0.000,1.000,2,XLM
2020-03-27 12:00:00,14,0.000,-0.004,-0.000,-0.079,-0.000,-0.000,-0.000,-0.136,-0.991,0.000,1.000,0,XLM
2020-03-27 16:00:00,14,0.000,-0.000,-0.000,-0.027,-0.000,-0.000,-0.000,-0.942,-0.335,0.000,1.000,0,XLM
2020-03-27 20:00:00,14,0.000,0.067,-0.000,-0.008,-0.000,0.000,-0.000,-0.731,0.683,0.000,1.000,2,XLM
2020-03-28 00:00:00,14,0.000,0.013,-0.000,0.198,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1,XLM
2020-03-28 04:00:00,14,0.000,-0.001,-0.000,0.073,0.000,0.000,0.000,0.888,0.460,0.000,1.000,1,XLM
2020-03-28 08:00:00,14,0.000,0.001,0.000,-0.026,-0.000,-0.000,-0.000,0.817,-0.577,0.000,1.000,0,XLM
2020-03-28 12:00:00,14,0.000,-0.007,0.000,-0.117,0.000,0.000,0.000,-0.136,-0.991,0.000,1.000,0,XLM
2020-03-28 16:00:00,14,0.000,-0.001,0.000,-0.004,0.000,0.000,-0.000,-0.942,-0.335,0.000,1.000,2,XLM
2020-03-28 20:00:00,14,0.000,-0.002,-0.000,-0.001,0.000,-0.000,0.000,-0.731,0.683,0.000,1.000,0,XLM
2020-03-29 00:00:00,14,46655543.364,2099.207,-0.008,-0.012,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0,XLM
2020-03-29 04:00:00,14,0.000,-0.000,-0.000,-0.003,-0.000,0.000,-0.000,0.888,0.460,0.000,1.000,0,XLM
2020-03-29 08:00:00,14,0.000,0.000,0.000,-0.048,0.000,0.000,0.000,0.817,-0.577,0.000,1.000,0,XLM
2020-03-29 12:00:00,14,0.000,0.000,0.000,-0.002,-0.000,0.000,-0.000,-0.136,-0.991,0.000,1.000,0,XLM
2020-03-29 16:00:00,14,0.000,-0.000,-0.000,0.002,0.000,0.000,0.000,-0.942,-0.335,0.000,1.000,1,XLM
2020-03-29 20:00:00,14,0.000,0.000,0.000,0.061,0.000,0.000,0.000,-0.731,0.683,0.000,1.000,0,XLM
2020-03-30 00:00:00,14,0.000,0.000,0.000,-0.008,-0.000,-0.000,-0.000,0.000,1.000,0.000,1.000,0,XLM
2020-03-30 04:00:00,14,0.000,-0.000,-0.000,0.034,-0.000,0.000,-0.000,0.888,0.460,0.000,1.000,2,XLM
2020-03-30 08:00:00,14,0.000,0.000,0.000,0.023,-0.000,0.000,-0.000,0.817,-0.577,0.000,1.000,0,XLM
2020-03-30 12:00:00,14,0.000,-0.000,-0.000,0.001,-0.000,-0.000,-0.000,-0.136,-0.991,0.000,1.000,0,XLM
2020-03-30 16:00:00,14,0.000,-0.000,-0.000,0.008,-0.000,0.000,-0.000,-0.942,-0.335,0.000,1.000,0,XLM
2020-03-30 20:00:00,14,0.000,0.000,0.000,-0.004,0.000,0.000,-0.000,-0.731,0.683,0.000,1.000,0,XLM
2020-03-31 00:00:00,14,0.000,-0.000,-0.000,0.000,-0.000,-0.000,0.000,0.000,1.000,0.000,1.000,0,XLM
2020-03-31 04:00:00,14,0.000,0.000,0.000,-0.007,0.000,0.000,0.000,0.888,0.460,0.000,1.000,0,XLM
2020-03-31 08:00:00,14,0.000,-0.000,-0.000,-0.008,-0.000,-0.000,-0.000,0.817,-0.577,0.000,1.000,0,XLM
2020-03-31 12:00:00,14,0.000,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000,-0.136,-0.991,0.000,1.000,0,XLM
2020-03-31 16:00:00,14,0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.942,-0.335,0.000,1.000,0,XLM
2020-03-31 20:00:00,14,0.000,0.000,0.000,-0.063,0.000,0.000,-0.000,-0.731,0.683,0.000,1.000,0,XLM
2020-04-01 00:00:00,14,0.000,-0.000,-0.000,-0.034,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1,XLM
2020-04-01 04:00:00,14,0.000,0.000,0.000,-0.004,-0.000,0.000,-0.000,0.888,0.460,0.000,1.000,0,XLM
2020-04-01 08:00:00,14,0.000,0.000,0.000,-0.012,-0.000,0.000,-0.000,0.817,-0.577,0.000,1.000,0,XLM
2020-04-01 12:00:00,14,0.000,-0.000,-0.000,0.007,0.000,0.000,-0.000,-0.136,-0.991,0.000,1.000,0,XLM
2020-04-01 16:00:00,14,0.000,-0.000,-0.000,0.006,0.000,0.000,0.000,-0.942,-0.335,0.000,1.000,1,XLM
2020-04-01 20:00:00,14,0.000,0.000,0.000,0.017,-0.000,-0.000,-0.000,-0.731,0.683,0.000,1.000,1,XLM
2020-04-02 00:00:00,14,0.000,0.000,0.000,-0.168,-0.000,-0.000,-0.000,0.000,1.000,0.000,1.000,0,XLM
2020-04-02 04:00:00,14,0.000,0.000,0.000,-0.146,-0.000,0.000,-0.000,0.888,0.460,0.000,1.000,0,XLM
2020-04-02 08:00:00,14,0.000,-0.000,-0.000,-0.010,0.000,-0.000,0.000,0.817,-0.577,0.000,1.000,0,XLM
2020-04-02 12:00:00,14,0.000,-0.000,-0.000,0.005,0.000,-0.000,0.000,-0.136,-0.991,0.000,1.000,0,XLM
